id,load,bs,reward
33498,100,4,-854.404296875
33499,100,4,-878.429931640625
33500,100,4,-870.22509765625
33501,100,4,-866.187744140625
33502,100,4,-856.420654296875
33503,100,4,-879.12158203125
33504,100,4,-878.19140625
33505,100,4,-874.71044921875
33506,100,4,-868.19287109375
33507,100,4,-860.39453125
33508,100,4,-859.5029296875
33509,100,4,-843.853759765625
33510,100,4,-843.3291015625
33511,100,4,-858.748779296875
33512,100,4,-855.08642578125
33513,100,4,-850.219482421875
33514,100,4,-848.755615234375
33515,100,4,-866.792236328125
33516,100,4,-825.900634765625
33517,100,4,-820.814208984375
33518,100,4,-792.16162109375
33519,100,4,-805.54296875
33520,100,4,-802.447021484375
33521,100,4,-792.14453125
33522,100,4,-771.323486328125
33523,100,4,-771.850830078125
33524,100,4,-769.56884765625
33525,100,4,-766.763671875
33526,100,4,-764.43896484375
33527,100,4,-778.002197265625
33528,100,4,-775.5068359375
33529,100,4,-765.82421875
33530,100,4,-723.0654296875
33531,100,4,-734.0595703125
33532,100,4,-705.77099609375
33533,100,4,-684.961181640625
33534,100,4,-683.046630859375
33535,100,4,-697.33056640625
33536,100,4,-688.906005859375
33537,100,4,-684.4931640625
33538,100,4,-673.245849609375
33539,100,4,-677.884033203125
33540,100,4,-646.976318359375
33541,100,4,-630.23876953125
33542,100,4,-610.86181640625
33543,100,4,-626.404052734375
33544,100,4,-620.21240234375
33545,100,4,-606.134033203125
33546,100,4,-581.5400390625
33547,100,4,-594.680908203125
33548,100,4,-590.628173828125
33549,100,4,-579.469482421875
33550,100,4,-566.358642578125
33551,100,4,-558.075927734375
33552,100,4,-546.427978515625
33553,100,4,-540.6259765625
33554,100,4,-540.302734375
33555,100,4,-559.483642578125
33556,100,4,-540.116943359375
33557,100,4,-536.70654296875
33558,100,4,-507.94287109375
33559,100,4,-492.260498046875
33560,100,4,-486.224365234375
33561,100,4,-463.51806640625
33562,100,4,-459.014404296875
33563,100,4,-477.271728515625
33564,100,4,-475.62109375
33565,100,4,-433.396484375
33566,100,4,-417.566162109375
33567,100,4,-438.13525390625
33568,100,4,-420.116455078125
33569,100,4,-413.04736328125
33570,100,4,-408.3505859375
33571,100,4,-420.708984375
33572,100,4,-413.50146484375
33573,100,4,-390.9384765625
33574,100,4,-379.490966796875
33575,100,4,-403.04541015625
33576,100,4,-396.985107421875
33577,100,4,-367.266845703125
33578,100,4,-360.299072265625
33579,100,4,-385.815673828125
33580,100,4,-378.019287109375
33581,100,4,-375.9375
33582,100,4,-369.726318359375
33583,100,4,-389.609375
33584,100,4,-383.91943359375
33585,100,4,-376.930419921875
33586,100,4,-352.54443359375
33587,100,4,-332.50732421875
33588,100,4,-315.653564453125
33589,100,4,-315.23486328125
33590,100,4,-314.396240234375
33591,100,4,-330.04296875
33592,100,4,-325.310302734375
33593,100,4,-306.1689453125
33594,100,4,-299.53515625
33595,100,4,-307.42333984375
33596,100,4,-277.495849609375
33597,100,4,-276.830322265625
33598,100,4,-250.3330078125
33599,100,4,-254.75048828125
33600,100,4,-251.607421875
33601,100,4,-248.255126953125
33602,100,4,-227.9384765625
33603,100,4,-251.68408203125
33604,100,4,-248.391357421875
33605,100,4,-245.28076171875
33606,100,4,-225.8583984375
33607,100,4,-249.6962890625
33608,100,4,-242.489013671875
33609,100,4,-228.43212890625
33610,100,4,-227.00927734375
33611,100,4,-235.76220703125
33612,100,4,-234.50146484375
33613,100,4,-227.812744140625
33614,100,4,-222.22705078125
33615,100,4,-245.98388671875
33616,100,4,-192.590576171875
33617,100,4,-189.521484375
33618,100,4,-183.845458984375
33619,100,4,-207.689697265625
33620,100,4,-201.864501953125
33621,100,4,-183.49267578125
33622,100,4,-178.2412109375
33623,100,4,-187.564697265625
33624,100,4,-186.928466796875
33625,100,4,-178.26220703125
33626,100,4,-171.06103515625
33627,100,4,-183.22802734375
33628,100,4,-171.377685546875
33629,100,4,-168.941162109375
33630,100,4,-162.62255859375
33631,100,4,-184.798095703125
33632,100,4,-178.8701171875
33633,100,4,-176.346923828125
33634,100,4,-168.8515625
33635,100,4,-185.02490234375
33636,100,4,-168.54833984375
33637,100,4,-167.310302734375
33638,100,4,-159.942138671875
33639,100,4,-174.354248046875
33640,100,4,-161.8447265625
33641,100,4,-148.669677734375
33642,100,4,-148.308837890625
33643,100,4,-171.64013671875
33644,100,4,-171.125
33645,100,4,-157.80078125
33646,100,4,-140.2265625
33647,100,4,-158.26513671875
33648,100,4,-157.496826171875
33649,100,4,-145.560791015625
33650,100,4,-142.5908203125
33651,100,4,-165.385986328125
33652,100,4,-132.455078125
33653,100,4,-131.328857421875
33654,100,4,-124.51904296875
33655,100,4,-129.54931640625
33656,100,4,-112.90234375
33657,100,4,-103.7236328125
33658,100,4,-95.326416015625
33659,100,4,-118.2783203125
33660,100,4,-101.93408203125
33661,100,4,-98.839111328125
33662,100,4,-94.421875
33663,100,4,-111.146240234375
33664,100,4,-103.98681640625
33665,100,4,-63.77001953125
33666,100,4,-60.127197265625
33667,100,4,-71.022216796875
33668,100,4,-63.226806640625
33669,100,4,-30.66650390625
33670,100,4,-25.128662109375
33671,100,4,-50.48828125
33672,100,4,-49.67041015625
33673,100,4,-44.805419921875
33674,100,4,-39.112548828125
33675,100,4,-61.51953125
33676,100,4,-54.722900390625
33677,100,4,-35.250732421875
33678,100,4,-28.9375
33679,100,4,-80.19189453125
33680,100,4,-50.001953125
33681,100,4,-47.614501953125
33682,100,4,-31.1884765625
33683,100,4,-57.919189453125
33684,100,4,-56.18017578125
33685,100,4,-52.3564453125
33686,100,4,-28.0185546875
33687,100,4,-62.818359375
33688,100,4,-42.947265625
33689,100,4,-31.03466796875
33690,100,4,-28.256591796875
33691,100,4,-54.8701171875
33692,100,4,-46.11474609375
33693,100,4,-42.30712890625
33694,100,4,-28.330810546875
33695,100,4,-46.442138671875
33696,100,4,-37.8701171875
33697,100,4,-28.8916015625
33698,100,4,-28.164794921875
33699,100,4,-42.287353515625
33700,100,4,-32.910888671875
33701,100,4,-31.86767578125
33702,100,4,-24.957763671875
33703,100,4,-58.19140625
33704,100,4,-54.07470703125
33705,100,4,-50.461181640625
33706,100,4,-28.1259765625
33707,100,4,-55.461181640625
33708,100,4,-55.301513671875
33709,100,4,-54.752685546875
33710,100,4,-51.30810546875
33711,100,4,-72.376220703125
33712,100,4,-66.845703125
33713,100,4,-58.564208984375
33714,100,4,-38.440673828125
33715,100,4,-53.271240234375
33716,100,4,-37.73193359375
33717,100,4,-36.663330078125
33718,100,4,-25.12255859375
33719,100,4,-40.26806640625
33720,100,4,-39.126220703125
33721,100,4,-30.802490234375
33722,100,4,-25.130859375
33723,100,4,-38.7978515625
33724,100,4,-36.998291015625
33725,100,4,-29.663330078125
33726,100,4,-25.092041015625
33727,100,4,-46.5048828125
33728,100,4,-43.27197265625
33729,100,4,-39.492431640625
33730,100,4,-35.3388671875
33731,100,4,-56.53759765625
33732,100,4,-48.64111328125
33733,100,4,-37.692626953125
33734,100,4,-37.4345703125
33735,100,4,-43.007080078125
33736,100,4,-38.64794921875
33737,100,4,-32.2587890625
33738,100,4,-27.805908203125
33739,100,4,-45.962158203125
33740,100,4,-37.88671875
33741,100,4,-27.72998046875
33742,100,4,-25.14013671875
33743,100,4,-75.66064453125
33744,100,4,-67.861083984375
33745,100,4,-60.413330078125
33746,100,4,-28.3525390625
33747,100,4,-51.645751953125
33748,100,4,-41.37158203125
33749,100,4,-34.401611328125
33750,100,4,-30.888671875
33751,100,4,-36.17236328125
33752,100,4,-34.213134765625
33753,100,4,-26.94580078125
33754,100,4,-25.253662109375
33755,100,4,-49.320068359375
33756,100,4,-46.788330078125
33757,100,4,-46.54833984375
33758,100,4,-43.177490234375
33759,100,4,-79.683837890625
33760,100,4,-29.0009765625
33761,100,4,-28.0703125
33762,100,4,-26.93017578125
33763,100,4,-50.439208984375
33764,100,4,-44.83544921875
33765,100,4,-29.859130859375
33766,100,4,-25.290283203125
33767,100,4,-49.506591796875
33768,100,4,-48.80615234375
33769,100,4,-48.418212890625
33770,100,4,-47.59228515625
33771,100,4,-70.55615234375
33772,100,4,-65.732666015625
33773,100,4,-64.801025390625
33774,100,4,-61.078857421875
33775,100,4,-83.009521484375
33776,100,4,-76.753662109375
33777,100,4,-73.638427734375
33778,100,4,-70.79833984375
33779,100,4,-92.34326171875
33780,100,4,-70.78271484375
33781,100,4,-54.4833984375
33782,100,4,-42.530029296875
33783,100,4,-66.2626953125
33784,100,4,-65.57177734375
33785,100,4,-52.88525390625
33786,100,4,-43.949951171875
33787,100,4,-58.398193359375
33788,100,4,-57.664794921875
33789,100,4,-56.944580078125
33790,100,4,-52.257080078125
33791,100,4,-69.716796875
33792,100,4,-49.59423828125
33793,100,4,-35.324951171875
33794,100,4,-31.6484375
33795,100,4,-72.429443359375
33796,100,4,-48.197998046875
33797,100,4,-45.288818359375
33798,100,4,-32.206298828125
33799,100,4,-55.09521484375
33800,100,4,-52.04248046875
33801,100,4,-50.04345703125
33802,100,4,-48.166748046875
33803,100,4,-65.591552734375
33804,100,4,-40.5
33805,100,4,-33.336181640625
33806,100,4,-33.08154296875
33807,100,4,-69.66650390625
33808,100,4,-43.72314453125
33809,100,4,-43.525390625
33810,100,4,-31.44580078125
33811,100,4,-59.30419921875
33812,100,4,-53.94384765625
33813,100,4,-41.55322265625
33814,100,4,-28.34228515625
33815,100,4,-46.484619140625
33816,100,4,-44.732666015625
33817,100,4,-32.513671875
33818,100,4,-28.6708984375
33819,100,4,-42.601318359375
33820,100,4,-35.308349609375
33821,100,4,-27.554443359375
33822,100,4,-25.04443359375
33823,100,4,-47.818359375
33824,100,4,-37.10498046875
33825,100,4,-34.93798828125
33826,100,4,-25.412841796875
33827,100,4,-53.6923828125
33828,100,4,-48.160400390625
33829,100,4,-32.79638671875
33830,100,4,-27.41162109375
33831,100,4,-85.541259765625
33832,100,4,-47.842041015625
33833,100,4,-47.058837890625
33834,100,4,-31.989990234375
33835,100,4,-52.622802734375
33836,100,4,-39.33642578125
33837,100,4,-29.622802734375
33838,100,4,-25.054443359375
33839,100,4,-40.888427734375
33840,100,4,-39.012451171875
33841,100,4,-32.660888671875
33842,100,4,-28.5966796875
33843,100,4,-67.88720703125
33844,100,4,-56.15234375
33845,100,4,-50.746337890625
33846,100,4,-28.382568359375
33847,100,4,-50.38330078125
33848,100,4,-44.491455078125
33849,100,4,-38.34814453125
33850,100,4,-33.2177734375
33851,100,4,-57.694091796875
33852,100,4,-36.815673828125
33853,100,4,-25.50439453125
33854,100,4,-25.00927734375
33855,100,8,-110.83642578125
33856,100,8,-104.155029296875
33857,100,8,-96.34326171875
33858,100,8,-89.720703125
33859,100,8,-71.21728515625
33860,100,8,-64.806640625
33861,100,8,-49.3037109375
33862,100,8,-28.41064453125
33863,100,8,-100.724609375
33864,100,8,-67.149658203125
33865,100,8,-66.421875
33866,100,8,-61.894775390625
33867,100,8,-50.60791015625
33868,100,8,-49.80322265625
33869,100,8,-38.255126953125
33870,100,8,-30.8212890625
33871,100,8,-64.056396484375
33872,100,8,-46.8369140625
33873,100,8,-42.52978515625
33874,100,8,-38.25341796875
33875,100,8,-36.237548828125
33876,100,8,-29.487060546875
33877,100,8,-29.07373046875
33878,100,8,-27.87158203125
33879,100,8,-186.20654296875
33880,100,8,-145.0166015625
33881,100,8,-144.19677734375
33882,100,8,-133.421875
33883,100,8,-128.3095703125
33884,100,8,-73.04150390625
33885,100,8,-33.296630859375
33886,100,8,-31.007568359375
33887,100,8,-115.26220703125
33888,100,8,-93.495849609375
33889,100,8,-75.661865234375
33890,100,8,-67.910400390625
33891,100,8,-42.842041015625
33892,100,8,-37.92138671875
33893,100,8,-29.718994140625
33894,100,8,-28.615966796875
33895,100,8,-75.775634765625
33896,100,8,-71.54931640625
33897,100,8,-67.27978515625
33898,100,8,-60.822021484375
33899,100,8,-48.47021484375
33900,100,8,-39.752685546875
33901,100,8,-34.279052734375
33902,100,8,-28.465087890625
33903,100,8,-81.23974609375
33904,100,8,-65.83984375
33905,100,8,-62.255615234375
33906,100,8,-58.58251953125
33907,100,8,-54.630859375
33908,100,8,-43.421630859375
33909,100,8,-40.578857421875
33910,100,8,-28.203369140625
33911,100,8,-133.58056640625
33912,100,8,-119.065673828125
33913,100,8,-118.024169921875
33914,100,8,-70.36376953125
33915,100,8,-65.140625
33916,100,8,-34.779052734375
33917,100,8,-31.08447265625
33918,100,8,-28.3134765625
33919,100,8,-161.41552734375
33920,100,8,-153.25927734375
33921,100,8,-135.772705078125
33922,100,8,-121.127197265625
33923,100,8,-101.534912109375
33924,100,8,-56.47802734375
33925,100,8,-35.886962890625
33926,100,8,-28.7001953125
33927,100,8,-103.442626953125
33928,100,8,-99.827880859375
33929,100,8,-88.742919921875
33930,100,8,-88.546142578125
33931,100,8,-74.906494140625
33932,100,8,-73.30224609375
33933,100,8,-60.216552734375
33934,100,8,-28.453125
33935,100,8,-93.6748046875
33936,100,8,-93.411865234375
33937,100,8,-78.763427734375
33938,100,8,-74.26904296875
33939,100,8,-71.72021484375
33940,100,8,-57.371826171875
33941,100,8,-31.286865234375
33942,100,8,-30.284423828125
33943,100,8,-129.472900390625
33944,100,8,-129.180419921875
33945,100,8,-93.339599609375
33946,100,8,-83.168212890625
33947,100,8,-82.53466796875
33948,100,8,-74.317138671875
33949,100,8,-38.828125
33950,100,8,-28.26611328125
33951,100,8,-130.196533203125
33952,100,8,-125.8515625
33953,100,8,-96.303466796875
33954,100,8,-67.197998046875
33955,100,8,-55.6826171875
33956,100,8,-55.084716796875
33957,100,8,-53.9482421875
33958,100,8,-32.831787109375
33959,100,8,-93.28662109375
33960,100,8,-75.5234375
33961,100,8,-61.50390625
33962,100,8,-46.226318359375
33963,100,8,-42.7919921875
33964,100,8,-41.467529296875
33965,100,8,-35.486328125
33966,100,8,-28.998291015625
33967,100,8,-87.684326171875
33968,100,8,-86.05078125
33969,100,8,-81.78466796875
33970,100,8,-67.974609375
33971,100,8,-49.96240234375
33972,100,8,-37.7099609375
33973,100,8,-31.48876953125
33974,100,8,-29.20556640625
33975,100,8,-83.45654296875
33976,100,8,-71.033447265625
33977,100,8,-59.0849609375
33978,100,8,-55.2509765625
33979,100,8,-54.5126953125
33980,100,8,-43.006103515625
33981,100,8,-33.53515625
33982,100,8,-28.988037109375
33983,100,8,-84.60498046875
33984,100,8,-75.044189453125
33985,100,8,-62.50244140625
33986,100,8,-61.298583984375
33987,100,8,-59.772705078125
33988,100,8,-54.802978515625
33989,100,8,-47.835693359375
33990,100,8,-31.991455078125
33991,100,8,-90.57080078125
33992,100,8,-80.021728515625
33993,100,8,-58.69970703125
33994,100,8,-53.65576171875
33995,100,8,-50.17333984375
33996,100,8,-46.578857421875
33997,100,8,-31.884033203125
33998,100,8,-29.0068359375
33999,100,8,-112.20654296875
34000,100,8,-104.248291015625
34001,100,8,-99.27197265625
34002,100,8,-97.860595703125
34003,100,8,-91.807373046875
34004,100,8,-74.525634765625
34005,100,8,-29.15771484375
34006,100,8,-28.778564453125
34007,100,8,-61.829833984375
34008,100,8,-61.460693359375
34009,100,8,-51.745849609375
34010,100,8,-50.89990234375
34011,100,8,-48.171875
34012,100,8,-33.5361328125
34013,100,8,-33.128662109375
34014,100,8,-29.2626953125
34015,100,8,-74.83154296875
34016,100,8,-70.910888671875
34017,100,8,-67.739501953125
34018,100,8,-51.94384765625
34019,100,8,-50.49951171875
34020,100,8,-49.293701171875
34021,100,8,-34.975341796875
34022,100,8,-29.076416015625
34023,100,8,-111.648681640625
34024,100,8,-109.63134765625
34025,100,8,-107.3447265625
34026,100,8,-99.095458984375
34027,100,8,-62.3037109375
34028,100,8,-36.24609375
34029,100,8,-35.745361328125
34030,100,8,-30.913818359375
34031,100,8,-98.60107421875
34032,100,8,-86.95361328125
34033,100,8,-83.387451171875
34034,100,8,-71.8193359375
34035,100,8,-62.183349609375
34036,100,8,-60.66357421875
34037,100,8,-50.38427734375
34038,100,8,-28.790771484375
34039,100,8,-85.41796875
34040,100,8,-71.025390625
34041,100,8,-66.1533203125
34042,100,8,-45.38671875
34043,100,8,-40.8095703125
34044,100,8,-34.355224609375
34045,100,8,-31.24853515625
34046,100,8,-29.21044921875
34047,100,8,-51.05712890625
34048,100,8,-49.190673828125
34049,100,8,-45.53466796875
34050,100,8,-38.0068359375
34051,100,8,-32.558349609375
34052,100,8,-30.55224609375
34053,100,8,-29.62548828125
34054,100,8,-28.45556640625
34055,100,8,-127.631103515625
34056,100,8,-98.40869140625
34057,100,8,-96.385498046875
34058,100,8,-72.41015625
34059,100,8,-50.788330078125
34060,100,8,-49.0732421875
34061,100,8,-40.047119140625
34062,100,8,-34.3037109375
34063,100,8,-112.0654296875
34064,100,8,-87.650390625
34065,100,8,-82.52880859375
34066,100,8,-70.588134765625
34067,100,8,-53.49169921875
34068,100,8,-51.114501953125
34069,100,8,-35.9462890625
34070,100,8,-28.8623046875
34071,100,8,-85.302490234375
34072,100,8,-80.164306640625
34073,100,8,-63.994384765625
34074,100,8,-55.432861328125
34075,100,8,-53.239501953125
34076,100,8,-42.665771484375
34077,100,8,-32.192138671875
34078,100,8,-29.31103515625
34079,100,8,-78.2734375
34080,100,8,-75.9345703125
34081,100,8,-70.787353515625
34082,100,8,-65.93896484375
34083,100,8,-55.339599609375
34084,100,8,-46.28515625
34085,100,8,-37.955078125
34086,100,8,-29.40966796875
34087,100,8,-148.77734375
34088,100,8,-88.470458984375
34089,100,8,-87.027099609375
34090,100,8,-83.1611328125
34091,100,8,-70.171875
34092,100,8,-53.08251953125
34093,100,8,-48.05615234375
34094,100,8,-37.92333984375
34095,100,8,-81.908447265625
34096,100,8,-65.193115234375
34097,100,8,-55.09326171875
34098,100,8,-54.709228515625
34099,100,8,-45.772216796875
34100,100,8,-45.11083984375
34101,100,8,-39.326416015625
34102,100,8,-31.317626953125
34103,100,8,-124.025146484375
34104,100,8,-96.706298828125
34105,100,8,-89.749755859375
34106,100,8,-85.67578125
34107,100,8,-71.8505859375
34108,100,8,-69.97607421875
34109,100,8,-68.228759765625
34110,100,8,-32.984375
34111,100,8,-76.943603515625
34112,100,8,-72.123779296875
34113,100,8,-63.408935546875
34114,100,8,-54.235107421875
34115,100,8,-48.916015625
34116,100,8,-38.6376953125
34117,100,8,-30.884033203125
34118,100,8,-28.664306640625
34119,100,8,-92.970703125
34120,100,8,-85.93505859375
34121,100,8,-76.322998046875
34122,100,8,-63.68359375
34123,100,8,-48.356201171875
34124,100,8,-42.29833984375
34125,100,8,-34.108642578125
34126,100,8,-31.787841796875
34127,100,8,-122.022216796875
34128,100,8,-108.4501953125
34129,100,8,-81.935791015625
34130,100,8,-74.4189453125
34131,100,8,-65.816650390625
34132,100,8,-38.313720703125
34133,100,8,-32.741943359375
34134,100,8,-32.361572265625
34135,100,8,-107.5634765625
34136,100,8,-102.931640625
34137,100,8,-93.6513671875
34138,100,8,-67.3359375
34139,100,8,-66.18798828125
34140,100,8,-38.74267578125
34141,100,8,-38.257080078125
34142,100,8,-28.775146484375
34143,100,8,-118.023193359375
34144,100,8,-110.78515625
34145,100,8,-74.70849609375
34146,100,8,-68.427001953125
34147,100,8,-66.863037109375
34148,100,8,-52.671630859375
34149,100,8,-38.896484375
34150,100,8,-29.117431640625
34151,100,8,-148.4189453125
34152,100,8,-118.236083984375
34153,100,8,-91.1015625
34154,100,8,-83.6064453125
34155,100,8,-81.03857421875
34156,100,8,-63.75732421875
34157,100,8,-49.51513671875
34158,100,8,-31.3203125
34159,100,8,-80.970458984375
34160,100,8,-57.454833984375
34161,100,8,-52.8837890625
34162,100,8,-49.22119140625
34163,100,8,-46.721435546875
34164,100,8,-42.75439453125
34165,100,8,-36.776611328125
34166,100,8,-30.934814453125
34167,100,8,-141.349365234375
34168,100,8,-125.88330078125
34169,100,8,-120.208984375
34170,100,8,-114.7041015625
34171,100,8,-74.594482421875
34172,100,8,-42.30908203125
34173,100,8,-42.0302734375
34174,100,8,-31.045654296875
34175,100,8,-117.154052734375
34176,100,8,-104.104248046875
34177,100,8,-88.1474609375
34178,100,8,-78.63720703125
34179,100,8,-64.012939453125
34180,100,8,-47.6181640625
34181,100,8,-43.87548828125
34182,100,8,-28.813720703125
34183,100,8,-102.5732421875
34184,100,8,-95.874755859375
34185,100,8,-94.36962890625
34186,100,8,-89.060302734375
34187,100,8,-84.663330078125
34188,100,8,-62.866455078125
34189,100,8,-44.757568359375
34190,100,8,-28.91796875
34191,100,8,-94.9638671875
34192,100,8,-91.244873046875
34193,100,8,-78.417236328125
34194,100,8,-70.7470703125
34195,100,8,-67.580810546875
34196,100,8,-53.965087890625
34197,100,8,-45.65185546875
34198,100,8,-31.618408203125
34199,100,8,-84.202880859375
34200,100,8,-82.73291015625
34201,100,8,-66.16796875
34202,100,8,-65.482666015625
34203,100,8,-54.147705078125
34204,100,8,-51.83642578125
34205,100,8,-41.884521484375
34206,100,8,-28.706787109375
34207,100,8,-70.199462890625
34208,100,8,-61.611083984375
34209,100,8,-58.740478515625
34210,100,8,-52.70654296875
34211,100,8,-44.192626953125
34212,100,8,-38.891845703125
34213,100,8,-33.436767578125
34214,100,8,-28.676513671875
34215,100,8,-96.059326171875
34216,100,8,-55.035888671875
34217,100,8,-54.78955078125
34218,100,8,-49.342529296875
34219,100,8,-48.04638671875
34220,100,8,-43.365478515625
34221,100,8,-40.238525390625
34222,100,8,-30.752685546875
34223,100,8,-116.3916015625
34224,100,8,-115.638671875
34225,100,8,-111.590087890625
34226,100,8,-111.05322265625
34227,100,8,-105.646240234375
34228,100,8,-91.417724609375
34229,100,8,-33.300537109375
34230,100,8,-28.68603515625
34231,100,8,-114.76513671875
34232,100,8,-98.552734375
34233,100,8,-78.14111328125
34234,100,8,-73.421630859375
34235,100,8,-72.970947265625
34236,100,8,-64.964111328125
34237,100,8,-46.979248046875
34238,100,8,-31.486083984375
34239,100,8,-93.8916015625
34240,100,8,-55.35107421875
34241,100,8,-53.69189453125
34242,100,8,-52.028076171875
34243,100,8,-48.9638671875
34244,100,8,-39.147705078125
34245,100,8,-34.72314453125
34246,100,8,-31.017333984375
34247,100,8,-63.72802734375
34248,100,8,-49.20361328125
34249,100,8,-45.935791015625
34250,100,8,-40.818115234375
34251,100,8,-39.315673828125
34252,100,8,-30.146240234375
34253,100,8,-29.424072265625
34254,100,8,-25.806396484375
34255,100,8,-80.895263671875
34256,100,8,-78.88232421875
34257,100,8,-61.156494140625
34258,100,8,-50.28369140625
34259,100,8,-43.33056640625
34260,100,8,-41.16650390625
34261,100,8,-35.49169921875
34262,100,8,-32.815185546875
34263,100,8,-53.423828125
34264,100,8,-53.242431640625
34265,100,8,-50.57177734375
34266,100,8,-48.954345703125
34267,100,8,-47.825439453125
34268,100,8,-38.05029296875
34269,100,8,-29.63232421875
34270,100,8,-25.8505859375
34271,100,8,-73.998291015625
34272,100,8,-60.563720703125
34273,100,8,-54.88818359375
34274,100,8,-40.96923828125
34275,100,8,-31.959716796875
34276,100,8,-29.732421875
34277,100,8,-28.9697265625
34278,100,8,-27.53125
34279,100,8,-126.28564453125
34280,100,8,-104.37158203125
34281,100,8,-86.170654296875
34282,100,8,-66.783935546875
34283,100,8,-55.6162109375
34284,100,8,-42.039794921875
34285,100,8,-34.482666015625
34286,100,8,-28.871337890625
34287,100,8,-136.277099609375
34288,100,8,-120.532958984375
34289,100,8,-116.485595703125
34290,100,8,-106.711669921875
34291,100,8,-91.628662109375
34292,100,8,-88.19580078125
34293,100,8,-47.082275390625
34294,100,8,-29.19873046875
34295,100,8,-92.83447265625
34296,100,8,-89.4462890625
34297,100,8,-87.16796875
34298,100,8,-80.821533203125
34299,100,8,-79.677490234375
34300,100,8,-75.67333984375
34301,100,8,-62.972412109375
34302,100,8,-28.51611328125
34303,100,8,-119.3642578125
34304,100,8,-93.923095703125
34305,100,8,-81.331298828125
34306,100,8,-73.658935546875
34307,100,8,-71.516357421875
34308,100,8,-59.617919921875
34309,100,8,-37.2490234375
34310,100,8,-28.9033203125
34311,100,8,-109.850830078125
34312,100,8,-96.558837890625
34313,100,8,-76.465576171875
34314,100,8,-70.320556640625
34315,100,8,-60.710205078125
34316,100,8,-48.8837890625
34317,100,8,-42.357421875
34318,100,8,-33.94970703125
34319,100,8,-102.170654296875
34320,100,8,-88.8935546875
34321,100,8,-66.36328125
34322,100,8,-58.2021484375
34323,100,8,-43.104736328125
34324,100,8,-42.396240234375
34325,100,8,-41.348876953125
34326,100,8,-28.793212890625
34327,100,8,-101.470458984375
34328,100,8,-98.1396484375
34329,100,8,-86.433349609375
34330,100,8,-80.19189453125
34331,100,8,-72.337646484375
34332,100,8,-50.0390625
34333,100,8,-32.4609375
34334,100,8,-30.9169921875
34335,100,8,-85.849853515625
34336,100,8,-76.3310546875
34337,100,8,-72.447265625
34338,100,8,-60.489990234375
34339,100,8,-52.194580078125
34340,100,8,-37.681640625
34341,100,8,-36.580810546875
34342,100,8,-28.900390625
34343,100,8,-95.098388671875
34344,100,8,-88.9970703125
34345,100,8,-79.471923828125
34346,100,8,-76.412841796875
34347,100,8,-69.332763671875
34348,100,8,-43.5615234375
34349,100,8,-32.463134765625
34350,100,8,-31.19580078125
34351,100,8,-112.73046875
34352,100,8,-88.09130859375
34353,100,8,-86.19873046875
34354,100,8,-83.275390625
34355,100,8,-81.12744140625
34356,100,8,-69.27587890625
34357,100,8,-34.0615234375
34358,100,8,-28.815673828125
34359,100,8,-105.08642578125
34360,100,8,-93.870849609375
34361,100,8,-85.834716796875
34362,100,8,-78.535400390625
34363,100,8,-53.59033203125
34364,100,8,-48.618896484375
34365,100,8,-41.031005859375
34366,100,8,-32.1220703125
34367,100,16,-136.822021484375
34368,100,16,-132.965576171875
34369,100,16,-123.913818359375
34370,100,16,-103.201904296875
34371,100,16,-99.541015625
34372,100,16,-95.530029296875
34373,100,16,-95.338623046875
34374,100,16,-87.75927734375
34375,100,16,-81.4501953125
34376,100,16,-79.77392578125
34377,100,16,-69.5126953125
34378,100,16,-61.046875
34379,100,16,-48.15478515625
34380,100,16,-43.468994140625
34381,100,16,-39.456787109375
34382,100,16,-30.10595703125
34383,100,16,-167.481689453125
34384,100,16,-158.32275390625
34385,100,16,-156.861328125
34386,100,16,-154.70849609375
34387,100,16,-129.54443359375
34388,100,16,-122.322265625
34389,100,16,-115.21337890625
34390,100,16,-99.30810546875
34391,100,16,-91.896240234375
34392,100,16,-78.487060546875
34393,100,16,-75.386474609375
34394,100,16,-68.87841796875
34395,100,16,-62.939208984375
34396,100,16,-52.1494140625
34397,100,16,-48.169189453125
34398,100,16,-33.672119140625
34399,100,16,-151.4443359375
34400,100,16,-147.846923828125
34401,100,16,-147.0087890625
34402,100,16,-139.848388671875
34403,100,16,-137.81396484375
34404,100,16,-134.401611328125
34405,100,16,-133.177001953125
34406,100,16,-120.71337890625
34407,100,16,-113.946044921875
34408,100,16,-109.851806640625
34409,100,16,-109.49755859375
34410,100,16,-101.918212890625
34411,100,16,-69.69580078125
34412,100,16,-57.17138671875
34413,100,16,-50.5068359375
34414,100,16,-34.599853515625
34415,100,16,-265.51953125
34416,100,16,-262.759765625
34417,100,16,-240.99560546875
34418,100,16,-229.510498046875
34419,100,16,-172.374267578125
34420,100,16,-170.08349609375
34421,100,16,-145.182861328125
34422,100,16,-114.302001953125
34423,100,16,-108.176513671875
34424,100,16,-103.994384765625
34425,100,16,-101.57666015625
34426,100,16,-91.11376953125
34427,100,16,-79.70263671875
34428,100,16,-71.8056640625
34429,100,16,-48.40673828125
34430,100,16,-34.863525390625
34431,100,16,-128.078125
34432,100,16,-109.44873046875
34433,100,16,-104.6826171875
34434,100,16,-100.047119140625
34435,100,16,-73.803466796875
34436,100,16,-68.5703125
34437,100,16,-66.626708984375
34438,100,16,-56.13134765625
